collision_id,crash_date_crash,crash_time_crash,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1,vehicle_type_code1
4456988,2021-09-11,15:45,UNKNOWN,,40.685795,-73.911644,0,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4456859,2021-09-07,22:30,UNKNOWN,,40.69305,-73.799446,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4456663,2021-06-25,14:35,QUEENS,11691.0,40.609535,-73.75372,0,0,UNSPECIFIED,PICK-UP TRUCK
4456624,2021-07-08,18:40,UNKNOWN,,40.720627,-74.00522,0,0,UNSAFE LANE CHANGING,SEDAN
4456563,2021-07-04,4:00,QUEENS,11369.0,40.763496,-73.87814,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4456656,2021-07-08,21:19,QUEENS,11416.0,40.686646,-73.849075,1,0,UNSAFE SPEED,SEDAN
4456388,2021-09-11,15:01,BROOKLYN,11235.0,40.579445,-73.9544,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456757,2021-09-10,19:00,MANHATTAN,10019.0,40.762966,-73.973976,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4455827,2021-09-11,0:20,UNKNOWN,,40.76555,-73.83911,3,0,DRIVER INEXPERIENCE,SEDAN
4456511,2021-09-10,10:55,MANHATTAN,10028.0,40.779602,-73.95553,0,0,BACKING UNSAFELY,SEDAN
4456741,2021-09-11,1:39,STATEN ISLAND,10312.0,40.553192,-74.164345,0,0,UNSAFE SPEED,SEDAN
4455973,2021-09-11,18:16,BRONX,10460.0,40.836094,-73.883995,0,0,FAILURE TO YIELD RIGHT-OF-WAY,E-BIKE
4456695,2021-07-08,12:58,BROOKLYN,11229.0,40.59692,-73.94122,0,0,UNSPECIFIED,SEDAN
4456420,2021-09-11,22:30,BROOKLYN,11204.0,40.62318,-73.98611,0,0,UNSPECIFIED,SEDAN
4456317,2021-09-11,18:55,BROOKLYN,11207.0,40.67562,-73.88826,0,0,UNSPECIFIED,TOW TRUCK / WRECKER
4456781,2021-09-07,12:42,MANHATTAN,10026.0,40.80609,-73.95414,0,0,UNSAFE SPEED,SEDAN
4457006,2021-09-10,17:39,BRONX,10467.0,40.87739,-73.8665,1,0,UNSAFE LANE CHANGING,STATION WAGON/SPORT UTILITY VEHICLE
4456149,2021-09-11,19:20,UNKNOWN,,40.689133,-73.951324,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456667,2021-06-30,19:20,BRONX,10452.0,40.83604,-73.92222,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4456885,2021-09-10,20:19,MANHATTAN,10021.0,40.76649,-73.95696,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4456595,2021-07-08,13:26,BROOKLYN,11222.0,40.731613,-73.9545,1,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,PICK-UP TRUCK
4456980,2021-09-11,8:45,MANHATTAN,10038.0,40.708324,-74.00311,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456203,2021-09-11,19:00,BROOKLYN,11203.0,40.65375,-73.931274,0,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4456564,2021-07-04,23:50,UNKNOWN,,,,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456678,2021-07-01,8:10,QUEENS,11691.0,40.60675,-73.756645,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4456052,2021-09-11,3:00,UNKNOWN,,,,0,0,UNSPECIFIED,VAN
4514217,2022-03-25,9:55,QUEENS,11101.0,40.743534,-73.93951,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456903,2021-09-01,19:30,QUEENS,11434.0,40.678364,-73.77949,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4456982,2021-09-10,15:20,MANHATTAN,10013.0,40.724274,-74.01136,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456544,2021-09-11,15:30,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,SEDAN
4456104,2021-09-11,14:34,MANHATTAN,10031.0,40.8188,-73.956024,0,0,DRIVER INEXPERIENCE,BOX TRUCK
4456860,2021-09-10,9:00,QUEENS,11433.0,40.69558,-73.788704,0,0,DRIVER INATTENTION/DISTRACTION,PICK-UP TRUCK
4456454,2021-09-11,3:25,UNKNOWN,,40.80484,-73.912796,0,0,UNSPECIFIED,PICK-UP TRUCK
4455840,2021-09-11,1:00,BROOKLYN,11225.0,40.658466,-73.96049,0,0,DRIVER INATTENTION/DISTRACTION,PICK-UP TRUCK
4456235,2021-09-11,11:25,BRONX,10468.0,40.868164,-73.90054,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4455935,2021-09-11,21:30,BROOKLYN,11225.0,40.66169,-73.96143,2,0,DRIVER INEXPERIENCE,SEDAN
4456710,2021-07-09,12:30,BRONX,10467.0,40.87037,-73.87052,1,0,DRIVER INATTENTION/DISTRACTION,E-BIKE
4457021,2021-09-05,21:18,QUEENS,11412.0,40.69674,-73.76292,5,0,UNSPECIFIED,SEDAN
4456296,2021-09-11,3:00,BROOKLYN,11207.0,40.65958,-73.89247,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4456043,2021-09-11,11:30,UNKNOWN,,40.83232,-73.87395,3,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4456227,2021-09-11,21:35,QUEENS,11385.0,40.708534,-73.914925,0,0,UNSPECIFIED,SEDAN
4456682,2021-07-08,16:04,QUEENS,11105.0,40.777496,-73.90784,0,0,UNSPECIFIED,SEDAN
4456576,2021-07-02,14:00,UNKNOWN,,40.83406,-73.944885,1,0,DRIVER INATTENTION/DISTRACTION,
4456134,2021-09-11,23:20,QUEENS,11430.0,40.66615,-73.80575,1,0,FOLLOWING TOO CLOSELY,SEDAN
4456583,2021-07-08,12:25,UNKNOWN,,,,1,0,UNSPECIFIED,SEDAN
4456605,2021-07-08,15:15,MANHATTAN,10039.0,40.82324,-73.938835,0,0,PASSING TOO CLOSELY,SEDAN
4456699,2021-07-09,12:22,QUEENS,11435.0,40.6974,-73.80952,0,0,FAILURE TO YIELD RIGHT-OF-WAY,BUS
4456536,2021-09-09,15:15,UNKNOWN,,,,0,0,UNSAFE SPEED,PICK-UP TRUCK
4456650,2021-07-09,3:25,QUEENS,11434.0,40.67897,-73.75985,0,0,TRAFFIC CONTROL DISREGARDED,SEDAN
4456752,2021-09-11,2:05,STATEN ISLAND,10304.0,40.590313,-74.09794,0,0,ANIMALS ACTION,STATION WAGON/SPORT UTILITY VEHICLE
4456637,2021-07-09,0:00,BROOKLYN,11239.0,40.654343,-73.864204,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4456769,2021-09-11,15:30,STATEN ISLAND,10310.0,40.62782,-74.12126,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456786,2021-09-10,21:27,UNKNOWN,,40.592037,-74.15436,2,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456798,2021-09-08,10:10,UNKNOWN,,40.79293,-73.950005,1,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,SEDAN
4456410,2021-09-11,10:00,UNKNOWN,,40.8452,-73.916885,1,0,REACTION TO UNINVOLVED VEHICLE,MOTORCYCLE
4455912,2021-09-11,7:58,QUEENS,11367.0,40.72609,-73.830154,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4455917,2021-09-11,16:25,MANHATTAN,10022.0,40.76092,-73.96704,0,0,DRIVER INATTENTION/DISTRACTION,TAXI
4136992,2019-05-21,22:50,BROOKLYN,11201.0,40.69754,-73.98312,0,0,PASSING OR LANE USAGE IMPROPER,�MBU
4277087,2020-01-21,15:49,UNKNOWN,,,,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4395664,2021-02-26,14:50,BRONX,10461.0,40.843464,-73.836,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4397513,2021-03-09,11:00,UNKNOWN,,40.692547,-73.990974,1,0,FOLLOWING TOO CLOSELY,PICK-UP TRUCK
4403773,2021-03-31,22:20,BROOKLYN,11234.0,40.626457,-73.918,1,0,DRIVER INEXPERIENCE,SEDAN
4405244,2021-04-06,22:58,STATEN ISLAND,10312.0,40.526894,-74.16728,7,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4405914,2021-04-09,14:45,UNKNOWN,,40.840775,-73.87246,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408191,2021-04-14,13:00,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407366,2021-04-14,11:00,UNKNOWN,,40.694035,-73.72679,1,0,BRAKES DEFECTIVE,STATION WAGON/SPORT UTILITY VEHICLE
4408149,2021-04-16,21:15,UNKNOWN,,,,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407778,2021-04-15,13:30,BRONX,10461.0,40.857365,-73.84657,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407461,2021-04-14,14:40,UNKNOWN,,40.698807,-73.91837,0,0,PASSING TOO CLOSELY,BOX TRUCK
4407407,2021-04-14,21:43,QUEENS,11429.0,40.71402,-73.74827,0,0,TURNING IMPROPERLY,STATION WAGON/SPORT UTILITY VEHICLE
4407900,2021-04-16,17:40,BRONX,10474.0,40.815,-73.89402,0,0,UNSPECIFIED,SEDAN
4407760,2021-04-16,0:50,UNKNOWN,,40.55079,-74.20098,0,0,DRIVER INEXPERIENCE,SEDAN
4407746,2021-04-15,10:30,BROOKLYN,11207.0,40.655903,-73.89817,0,0,UNSPECIFIED,SEDAN
4408143,2021-04-16,16:35,BRONX,10475.0,40.890076,-73.819855,2,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4407638,2021-04-15,17:20,BROOKLYN,11236.0,40.650402,-73.89422,1,0,FOLLOWING TOO CLOSELY,SEDAN
4407958,2021-04-16,21:20,MANHATTAN,10025.0,40.79335,-73.97275,0,0,BACKING UNSAFELY,SEDAN
4407885,2021-04-16,17:20,MANHATTAN,10012.0,40.72538,-74.00011,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407616,2021-04-15,14:30,QUEENS,11377.0,40.75184,-73.90358,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4456355,2021-09-11,22:57,UNKNOWN,,40.755516,-73.961105,2,0,UNSAFE SPEED,PK
4408038,2021-04-16,23:20,BROOKLYN,11226.0,40.649788,-73.9622,3,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408224,2021-04-16,18:15,BROOKLYN,11221.0,40.686928,-73.920815,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407392,2021-04-14,13:00,BROOKLYN,11211.0,40.712963,-73.93647,0,0,PASSING OR LANE USAGE IMPROPER,PICK-UP TRUCK
4456603,2021-06-30,11:47,QUEENS,11412.0,40.694294,-73.74868,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407765,2021-04-14,20:14,UNKNOWN,,40.801285,-73.95394,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407821,2021-04-14,15:16,BROOKLYN,11220.0,40.633976,-74.02211,1,0,PASSING TOO CLOSELY,SEDAN
4407971,2021-04-15,19:30,UNKNOWN,,40.670296,-73.997604,0,0,UNSPECIFIED,SEDAN
4408071,2021-04-16,13:15,UNKNOWN,,40.66423,-73.919106,0,0,VIEW OBSTRUCTED/LIMITED,STATION WAGON/SPORT UTILITY VEHICLE
4407430,2021-04-14,21:08,BRONX,10451.0,40.817696,-73.922615,0,0,STEERING FAILURE,STATION WAGON/SPORT UTILITY VEHICLE
4408259,2021-04-13,20:34,BROOKLYN,11213.0,40.668495,-73.925606,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407049,2021-04-13,14:10,QUEENS,11434.0,40.662476,-73.768326,0,0,UNSPECIFIED,SEDAN
4408369,2021-04-14,22:00,UNKNOWN,,,,3,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407592,2021-04-15,12:16,BRONX,10460.0,40.841087,-73.86447,0,0,TRAFFIC CONTROL DISREGARDED,STATION WAGON/SPORT UTILITY VEHICLE
4407674,2021-04-15,18:15,BROOKLYN,11211.0,40.70955,-73.95887,0,0,UNSPECIFIED,SEDAN
4407708,2021-04-15,19:30,UNKNOWN,,40.733376,-73.86665,1,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4408396,2021-04-14,21:04,BROOKLYN,11206.0,40.700356,-73.95732,1,0,DRUGS (ILLEGAL),STATION WAGON/SPORT UTILITY VEHICLE
4407152,2021-04-14,1:40,UNKNOWN,,40.83801,-73.87329,0,0,OTHER VEHICULAR,SEDAN
4407862,2021-04-16,18:00,UNKNOWN,,40.66584,-73.75551,0,0,REACTION TO UNINVOLVED VEHICLE,SEDAN
4407435,2021-04-14,8:30,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407636,2021-04-15,12:05,UNKNOWN,,40.761436,-73.76995,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407792,2021-04-16,11:00,QUEENS,11368.0,40.74958,-73.86541,1,0,TURNING IMPROPERLY,STATION WAGON/SPORT UTILITY VEHICLE
4407853,2021-04-16,17:00,QUEENS,11366.0,40.73197,-73.78651,5,0,TRAFFIC CONTROL DISREGARDED,SEDAN
4408205,2021-04-16,12:00,UNKNOWN,,40.76249,-73.839584,0,0,UNSPECIFIED,BOX TRUCK
4407945,2021-04-16,20:27,UNKNOWN,,40.668507,-73.779625,0,0,UNSPECIFIED,SEDAN
4408118,2021-04-15,18:25,BROOKLYN,11203.0,40.638268,-73.93187,0,0,UNSPECIFIED,SEDAN
4408242,2021-04-12,16:08,BROOKLYN,11221.0,40.696735,-73.93481,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407563,2021-04-14,11:55,UNKNOWN,,40.870823,-73.8721,0,0,AGGRESSIVE DRIVING/ROAD RAGE,SEDAN
4408098,2021-04-14,1:30,UNKNOWN,,40.574867,-74.00069,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407169,2021-04-14,3:25,UNKNOWN,,40.866577,-73.8722,3,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4407798,2021-04-16,8:05,QUEENS,11102.0,40.775414,-73.91984,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407797,2021-04-15,20:13,BRONX,10457.0,40.84744,-73.89968,1,0,DRIVER INATTENTION/DISTRACTION,
4407349,2021-04-14,16:30,STATEN ISLAND,10308.0,40.542908,-74.15579,2,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407994,2021-04-14,20:15,UNKNOWN,,40.78468,-73.80911,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408032,2021-04-15,16:37,BROOKLYN,11210.0,40.632416,-73.94724,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407478,2021-04-15,6:05,BROOKLYN,11237.0,40.714207,-73.92817,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407924,2021-04-16,8:40,QUEENS,11379.0,40.727913,-73.873245,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408315,2021-04-15,20:15,BRONX,10461.0,40.854485,-73.854645,0,0,TURNING IMPROPERLY,AMBULANCE
4407892,2021-04-13,23:00,BROOKLYN,11237.0,40.698986,-73.91671,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408280,2021-04-16,20:55,MANHATTAN,10032.0,40.841717,-73.94435,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408403,2021-04-15,17:25,BRONX,10475.0,40.861687,-73.82435,0,0,UNSPECIFIED,SEDAN
4407753,2021-04-16,6:45,BROOKLYN,11221.0,40.691822,-73.92223,0,0,REACTION TO UNINVOLVED VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE
4408003,2021-04-10,12:00,BRONX,10453.0,40.856014,-73.91213,0,0,UNSPECIFIED,SEDAN
4407497,2021-04-14,15:53,UNKNOWN,,40.83383,-73.921234,0,0,REACTION TO UNINVOLVED VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE
4408229,2021-04-09,17:00,UNKNOWN,,40.68781,-73.9237,0,0,BACKING UNSAFELY,STATION WAGON/SPORT UTILITY VEHICLE
4407525,2021-04-14,19:10,BROOKLYN,11218.0,40.642044,-73.98124,0,0,UNSPECIFIED,SEDAN
4407817,2021-04-16,13:55,QUEENS,11385.0,40.69814,-73.89111,0,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4407539,2021-04-14,0:00,BROOKLYN,11203.0,40.64664,-73.9246,2,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4455944,2021-09-11,20:00,QUEENS,11429.0,40.703217,-73.73427,0,0,UNSPECIFIED,SEDAN
4408306,2021-04-16,16:00,UNKNOWN,,40.680897,-73.95118,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407830,2021-04-15,22:25,MANHATTAN,10036.0,40.760822,-73.99832,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407282,2021-04-14,10:09,MANHATTAN,10016.0,40.74608,-73.974945,0,0,UNSPECIFIED,TOW TRUCK / WRECKER
4407688,2021-04-16,0:01,BROOKLYN,11228.0,40.626293,-74.01572,0,0,DRIVER INEXPERIENCE,STATION WAGON/SPORT UTILITY VEHICLE
4407701,2021-04-15,20:45,MANHATTAN,10065.0,40.767967,-73.96822,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407728,2021-04-15,7:00,BROOKLYN,11207.0,40.673634,-73.89294,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408052,2021-04-15,10:45,BROOKLYN,11224.0,40.579212,-73.976265,0,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407849,2021-04-16,12:00,STATEN ISLAND,10306.0,40.57365,-74.11252,0,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407320,2021-04-14,6:50,UNKNOWN,,40.73632,-73.85631,0,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407291,2021-04-14,3:39,BROOKLYN,11230.0,40.619396,-73.969574,0,0,UNSPECIFIED,SEDAN
4408200,2021-04-16,22:00,UNKNOWN,,40.820263,-73.92976,0,0,UNSPECIFIED,SEDAN
4407649,2021-04-14,0:00,UNKNOWN,,40.601864,-74.00232,1,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407802,2021-04-15,19:10,UNKNOWN,,40.810318,-73.943634,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407345,2021-04-14,13:35,UNKNOWN,,40.666306,-73.79171,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408356,2021-04-16,15:05,BROOKLYN,11237.0,40.708805,-73.92577,0,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407245,2021-04-14,9:33,BRONX,10472.0,40.826424,-73.85868,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4408057,2021-04-13,16:05,UNKNOWN,,40.63174,-73.96793,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407538,2021-04-15,9:27,UNKNOWN,,0.0,0.0,0,0,BACKING UNSAFELY,STATION WAGON/SPORT UTILITY VEHICLE
4408332,2021-04-16,11:45,BROOKLYN,11222.0,40.727146,-73.954735,0,0,PASSING TOO CLOSELY,SEDAN
4407785,2021-04-11,8:56,UNKNOWN,,40.67253,-73.798386,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407929,2021-04-16,13:02,QUEENS,11385.0,40.702335,-73.89073,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407425,2021-04-14,0:00,BROOKLYN,11235.0,40.587894,-73.95504,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408123,2021-04-16,5:30,BROOKLYN,11236.0,40.65047,-73.917366,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408290,2021-04-16,20:26,MANHATTAN,10032.0,40.836555,-73.94306,1,0,FAILURE TO YIELD RIGHT-OF-WAY,
4408412,2021-04-13,9:00,BRONX,10475.0,40.870056,-73.83222,0,0,UNSPECIFIED,SEDAN
4407757,2021-04-15,11:45,UNKNOWN,,40.579372,-74.16948,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407770,2021-04-01,0:10,MANHATTAN,10027.0,40.805138,-73.945244,0,0,REACTION TO UNINVOLVED VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE
4407554,2021-04-15,11:41,BRONX,10468.0,40.85968,-73.90427,0,0,PASSING TOO CLOSELY,SEDAN
4407873,2021-04-15,2:00,UNKNOWN,,40.605595,-73.98404,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407502,2021-04-15,0:05,BRONX,10473.0,40.819214,-73.84662,0,0,STEERING FAILURE,STATION WAGON/SPORT UTILITY VEHICLE
4408044,2021-04-16,11:30,BRONX,10459.0,40.827972,-73.88707,0,0,UNSPECIFIED,SEDAN
4408165,2021-04-16,15:30,UNKNOWN,,40.66496,-73.82226,0,0,FELL ASLEEP,SEDAN
4407544,2021-04-14,15:00,UNKNOWN,,40.719177,-73.79223,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407277,2021-04-14,8:03,MANHATTAN,10017.0,40.748825,-73.96984,1,0,DRIVER INATTENTION/DISTRACTION,TAXI
4407834,2021-04-16,7:45,QUEENS,11377.0,40.733597,-73.91062,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407338,2021-04-14,6:45,STATEN ISLAND,10308.0,40.54048,-74.153404,0,0,VIEW OBSTRUCTED/LIMITED,STATION WAGON/SPORT UTILITY VEHICLE
4407397,2021-04-14,22:43,UNKNOWN,,40.738403,-73.93864,0,0,DRIVER INATTENTION/DISTRACTION,PICK-UP TRUCK
4408109,2021-04-15,16:55,UNKNOWN,,40.68039,-73.94956,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407683,2021-04-14,18:00,BRONX,10451.0,40.817627,-73.92366,0,0,BACKING UNSAFELY,STATION WAGON/SPORT UTILITY VEHICLE
4407829,2021-04-15,12:26,MANHATTAN,10001.0,40.751446,-74.001434,2,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4456397,2021-09-11,22:15,BRONX,10468.0,40.86418,-73.90119,1,0,UNSPECIFIED,MOTORCYCLE
4407496,2021-04-15,8:10,MANHATTAN,10022.0,40.76161,-73.97076,0,0,DRIVER INEXPERIENCE,STATION WAGON/SPORT UTILITY VEHICLE
4407609,2021-04-15,16:00,BROOKLYN,11221.0,40.689648,-73.9184,0,0,UNSPECIFIED,SEDAN
4407441,2021-04-14,16:00,QUEENS,11373.0,40.741634,-73.88266,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407689,2021-04-15,18:30,BROOKLYN,11223.0,40.596977,-73.97324,0,0,UNSPECIFIED,SEDAN
4407861,2021-04-16,14:56,BROOKLYN,11220.0,40.63864,-74.02245,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407350,2021-04-14,17:30,STATEN ISLAND,10306.0,40.565254,-74.1301,0,0,UNSPECIFIED,SEDAN
4407721,2021-04-14,7:15,BROOKLYN,11207.0,40.655895,-73.898224,0,0,UNSPECIFIED,SEDAN
4407381,2021-04-14,20:10,BROOKLYN,11238.0,40.68821,-73.96583,0,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,STATION WAGON/SPORT UTILITY VEHICLE
4407653,2021-04-15,9:28,MANHATTAN,10002.0,40.71649,-73.98484,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407299,2021-04-14,9:05,QUEENS,11432.0,,,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407590,2021-04-14,10:49,UNKNOWN,,,,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407896,2021-04-16,14:30,BRONX,10467.0,40.876785,-73.87446,0,0,PASSING TOO CLOSELY,SEDAN
4407914,2021-04-16,18:05,BRONX,10467.0,40.86367,-73.86741,0,0,ALCOHOL INVOLVEMENT,SEDAN
4407512,2021-04-14,0:00,BRONX,10460.0,40.835827,-73.89068,0,0,DRIVER INEXPERIENCE,SEDAN
4408427,2021-04-15,15:37,MANHATTAN,10029.0,40.793396,-73.94043,0,0,UNSPECIFIED,SEDAN
4407532,2021-04-14,17:20,BRONX,10472.0,40.84827,-73.88312,0,0,FAILURE TO YIELD RIGHT-OF-WAY,E-BIKE
4408086,2021-04-14,23:17,UNKNOWN,,40.656273,-73.90731,1,0,DRIVER INEXPERIENCE,SEDAN
4407856,2021-04-16,9:25,BROOKLYN,11205.0,40.693462,-73.965485,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407729,2021-04-15,16:00,BROOKLYN,11207.0,40.66725,-73.88799,1,0,UNSPECIFIED,VAN
4407789,2021-04-13,17:55,BRONX,10452.0,40.844105,-73.923065,1,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,STATION WAGON/SPORT UTILITY VEHICLE
4408129,2021-04-16,21:00,BROOKLYN,11203.0,40.651707,-73.93121,0,0,BACKING UNSAFELY,SEDAN
4407576,2021-04-15,10:30,QUEENS,11420.0,40.680496,-73.821365,1,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4408193,2021-04-15,23:36,BRONX,10452.0,40.834415,-73.92854,0,0,VIEW OBSTRUCTED/LIMITED,AMBULANCE
4407643,2021-04-15,0:00,QUEENS,11377.0,40.7357,-73.90377,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407906,2021-04-15,21:33,UNKNOWN,,40.771038,-73.83413,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4407414,2021-04-14,19:45,BROOKLYN,11201.0,40.69484,-73.98391,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407623,2021-04-14,7:45,MANHATTAN,10024.0,40.785774,-73.97052,2,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407436,2021-04-14,12:30,QUEENS,11373.0,40.733017,-73.8852,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407952,2021-04-16,8:30,UNKNOWN,,40.709023,-73.757835,0,0,TRAFFIC CONTROL DISREGARDED,STATION WAGON/SPORT UTILITY VEHICLE
4407761,2021-04-14,11:15,UNKNOWN,,40.692886,-73.832184,2,0,FAILURE TO YIELD RIGHT-OF-WAY,FLAT BED
4408063,2021-04-15,15:18,BROOKLYN,11209.0,40.620487,-74.029305,0,1,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
